Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,riders_to_drivers_ratio,duration_per_rider,log_historical_cost,rating_ride_interaction,booking_category,location_code,loyalty_code,vehicle_code,Loyalty_Discount_Applied,Cumulative_Past_Rides_Discount,Traffic_Condition_Adjusted_Fare,Peak_Hours_Adjusted_Fare,demand_surge_multiplier,distance_adjustment,elasticity_fare_adjustment,Loyalty_Discount_Applied,True Value,Predicted Value,Absolute_Error,Percentage_Error
50,15,Suburban,Regular,62,4.51,Night,Economy,83,307.6469280930268,3.125,1.66,5.732197996070554,374.33,3,1,1,0,0.0,0.01,1,1,1.5,1.46,1.05,0.0,338.4116209023295,335.89383,2.5177915566263778,0.7440026881798628
61,42,Rural,Gold,11,3.72,Night,Economy,52,186.5262770863605,1.4186046511627908,0.8524590163934426,5.233918980051738,193.44,3,0,0,0,0.1,0.0,1,1,1.5,0.84,1.05,0.1,205.17890479499655,204.86708,0.3118241065199925,0.15197668923691252
67,5,Suburban,Silver,81,4.53,Morning,Premium,14,91.06777716361007,11.166666666666666,0.208955223880597,4.522525014112797,63.42,2,1,2,1,0.05,0.01,1,1,1.5,0.08,1.0,0.05,100.17455487997108,101.37936,1.2048015043062605,1.2027021290484903
73,22,Suburban,Regular,26,4.99,Night,Economy,33,143.8549860520897,3.1739130434782608,0.4520547945205479,4.975733145798213,164.67000000000002,3,1,1,0,0.0,0.0,1,1,1.5,0.46,1.05,0.0,158.2404846572987,157.97925,0.26123661042370827,0.16508835333098745
35,18,Urban,Gold,27,3.82,Morning,Economy,158,553.837359075948,1.8421052631578947,4.514285714285714,6.3186750240898535,603.56,2,2,0,0,0.1,0.0,1,1,1.5,2.96,1.05,0.1,609.2210949835429,608.8384,0.3827160772929119,0.06282055569714808
96,58,Urban,Silver,25,3.61,Morning,Economy,85,336.56848365859423,1.6271186440677967,0.8854166666666666,5.821768404272196,306.84999999999997,2,2,2,0,0.05,0.0,1,1,1.5,1.5,1.05,0.05,370.2253320244537,371.17072,0.9453833075775719,0.2553534903751882
38,28,Urban,Gold,8,4.83,Morning,Economy,29,95.02020685904614,1.3103448275862069,0.7631578947368421,4.564558657433385,140.07,2,2,0,0,0.1,0.0,1,1,1.5,0.38,1.0,0.1,104.52222754495077,105.17491,0.6526839540726712,0.6244451246429649
75,28,Urban,Gold,6,4.02,Evening,Premium,171,575.0117219060105,2.586206896551724,2.28,6.356128011020091,687.42,1,2,0,1,0.1,0.0,1,1,1.5,3.22,1.05,0.1,632.5128940966116,631.3988,1.1140903856741033,0.17613718171948198
57,26,Suburban,Silver,92,4.11,Afternoon,Premium,58,264.675747588135,2.111111111111111,1.0175438596491229,5.58227657117457,238.38000000000002,0,1,2,1,0.05,0.01,1,1,1.5,0.96,1.05,0.05,291.1433223469485,279.4716,11.671734212182855,4.0089307623803
36,10,Rural,Gold,65,3.54,Night,Economy,53,185.61792391524813,3.272727272727273,1.4722222222222223,5.2290633390802315,187.62,3,0,0,0,0.1,0.01,1,1,1.5,0.86,1.05,0.1,204.17971630677295,204.41374,0.2340257586567418,0.11461753541920207
73,27,Rural,Gold,98,3.97,Evening,Economy,57,251.1556502722435,2.607142857142857,0.7808219178082192,5.530046556648602,226.29000000000002,1,0,0,0,0.1,0.01,1,1,1.5,0.9400000000000001,1.05,0.1,276.2712152994679,276.47217,0.20095266928211686,0.07273746165133112
68,29,Rural,Gold,51,3.99,Evening,Economy,110,299.689056274687,2.2666666666666666,1.6176470588235294,5.706076695167541,438.90000000000003,1,0,0,0,0.1,0.01,1,1,1.5,2.0,1.05,0.1,329.6579619021557,336.98935,7.33138746307867,2.2239376294071325
25,9,Rural,Gold,11,3.58,Night,Economy,31,92.65681121424488,2.5,1.24,4.539637156776539,110.98,3,0,0,0,0.1,0.0,1,1,1.5,0.42,1.05,0.1,101.92249233566938,102.48945,0.5669562116939062,0.5562621151636526
97,25,Urban,Regular,95,4.91,Night,Premium,101,332.2293764400841,3.730769230769231,1.041237113402062,5.808831070992506,495.91,3,2,1,1,0.0,0.01,1,1,1.5,1.82,1.05,0.0,365.4523140840925,366.25235,0.8000357694231184,0.21891659693774054
30,7,Rural,Regular,85,3.74,Evening,Economy,44,184.11208970364285,3.75,1.4666666666666666,5.220961531890872,164.56,1,0,1,0,0.0,0.01,1,1,1.5,0.68,1.05,0.0,202.52329867400715,199.11816,3.405134611507151,1.6813545077538197
83,7,Suburban,Gold,24,4.9,Morning,Premium,24,124.5817744544144,10.375,0.2891566265060241,4.832957135657917,117.60000000000001,2,1,0,1,0.1,0.0,1,1,1.5,0.28,1.0,0.1,137.03995189985585,137.12772,0.08776416459727443,0.06404275788232143
27,5,Rural,Gold,2,4.3,Evening,Economy,22,60.98181721983856,4.5,0.8148148148148148,4.126841071385081,94.6,1,0,0,0,0.1,0.0,1,1,1.5,0.24,1.0,0.1,67.07999894182242,67.97901,0.899012593822107,1.3402096124089216
58,21,Suburban,Gold,72,4.14,Afternoon,Economy,10,35.88598786056829,2.6363636363636362,0.1724137931034483,3.6078317461538068,41.4,0,1,0,0,0.1,0.01,1,1,1.5,0.0,1.0,0.1,39.47458664662513,41.47553,2.0009420704158885,5.0689373604548145
32,15,Urban,Gold,67,3.76,Evening,Premium,23,132.12301879164062,2.0,0.71875,4.891273654036632,86.47999999999999,1,2,0,1,0.1,0.01,1,1,1.5,0.26,1.0,0.1,145.3353206708047,141.66893,3.6663906170937537,2.5227113410362243
76,8,Urban,Gold,40,4.68,Afternoon,Economy,157,561.5796822292014,8.444444444444445,2.0657894736842106,6.332532781342485,734.76,0,2,0,0,0.1,0.0,1,1,1.5,2.94,1.05,0.1,617.7376504521216,614.232,3.5056558232153066,0.567499135053452
21,9,Suburban,Regular,38,4.54,Morning,Economy,179,546.3787898746884,2.1,8.523809523809524,6.305141048823903,812.66,2,1,1,0,0.0,0.0,1,1,1.5,3.38,1.05,0.0,601.0166688621573,600.9064,0.11029679184480301,0.018351702633076138
47,37,Urban,Gold,53,4.69,Night,Economy,41,147.4597413359118,1.236842105263158,0.8723404255319149,5.0003138193728605,192.29000000000002,3,2,0,0,0.1,0.01,1,1,1.5,0.62,1.05,0.1,162.205715469503,161.77605,0.4296687165733033,0.2648912310701451
33,20,Suburban,Regular,97,4.13,Morning,Premium,169,668.8922140357987,1.5714285714285714,5.121212121212121,6.5071168248698745,697.97,2,1,1,1,0.0,0.01,1,1,1.5,3.18,1.05,0.0,735.7814354393786,740.27576,4.494321396558917,0.6108228857221835
92,66,Rural,Silver,26,3.56,Evening,Economy,19,62.06928479024478,1.373134328358209,0.20652173913043478,4.144233880675394,67.64,1,0,2,0,0.05,0.0,1,1,1.5,0.18,1.0,0.05,68.27621326926926,67.02991,1.2463060427067632,1.8253883498072065
24,7,Rural,Silver,34,3.51,Afternoon,Premium,111,477.7411361723483,3.0,4.625,6.17116002580095,389.60999999999996,0,0,2,1,0.05,0.0,1,1,1.5,2.02,1.05,0.05,525.5152497895832,525.2852,0.23003250442695844,0.043772755313773226
75,9,Rural,Gold,71,4.06,Night,Economy,150,411.0057654245888,7.5,2.0,6.021037343000617,608.9999999999999,3,0,0,0,0.1,0.01,1,1,1.5,2.8000000000000003,1.05,0.1,452.1063419670477,454.5992,2.4928706794366917,0.5513903363068479
89,76,Urban,Gold,35,4.8,Night,Premium,177,650.2985711974341,1.155844155844156,1.9887640449438202,6.478968171779696,849.6,3,2,0,1,0.1,0.0,1,1,1.5,3.34,1.05,0.1,715.3284283171776,716.0248,0.6963519562599458,0.09734716651736124
67,20,Urban,Regular,42,4.13,Evening,Economy,68,243.22861759627588,3.1904761904761907,1.0149253731343284,5.498104743984428,280.84,1,2,1,0,0.0,0.0,1,1,1.5,1.16,1.05,0.0,267.5514793559035,269.2771,1.7256202534715044,0.6449675619905814
61,23,Suburban,Silver,51,4.73,Evening,Premium,150,680.9330686248741,2.5416666666666665,2.459016393442623,6.5249315131812065,709.5000000000001,1,1,2,1,0.05,0.01,1,1,1.5,2.8000000000000003,1.05,0.05,749.0263754873615,748.699,0.32740087798651984,0.043710193485976136
80,67,Rural,Regular,80,4.74,Night,Economy,147,432.30725774113824,1.1764705882352942,1.8375,6.071447078527437,696.7800000000001,3,0,1,0,0.0,0.01,1,1,1.5,2.74,1.05,0.0,475.5379835152521,489.60193,14.063945195685392,2.9574809338514836
66,15,Suburban,Gold,62,4.59,Night,Economy,161,720.729944900258,4.125,2.4393939393939394,6.581651031389071,738.99,3,1,0,0,0.1,0.01,1,1,1.5,3.02,1.05,0.1,792.8029393902839,792.0956,0.707358335596382,0.08922246632188141
39,12,Suburban,Regular,54,3.77,Morning,Premium,176,510.4543750320455,3.0,4.512820512820513,6.237258383039947,663.52,2,1,1,1,0.0,0.01,1,1,1.5,3.3200000000000003,1.05,0.0,561.49981253525,563.71265,2.2128339491249562,0.39409344397350765
46,22,Urban,Regular,9,4.33,Morning,Economy,128,522.7974318549136,2.0,2.782608695652174,6.261105029150011,554.24,2,2,1,0,0.0,0.0,1,1,1.5,2.36,1.05,0.0,575.077175040405,578.84607,3.7688942955325047,0.6553719151290784
89,74,Rural,Silver,41,4.89,Morning,Premium,115,432.16279228896633,1.1866666666666668,1.2921348314606742,6.0711136210616985,562.3499999999999,2,0,2,1,0.05,0.0,1,1,1.5,2.1,1.05,0.05,475.379071517863,473.26154,2.1175358733317466,0.4454415434340755
60,16,Urban,Gold,56,4.33,Night,Premium,126,382.4570671338528,3.5294117647058822,2.1,5.949227664433136,545.58,3,2,0,1,0.1,0.01,1,1,1.5,2.32,1.05,0.1,420.70277384723806,430.18494,9.482162676199437,2.25388641712225
58,13,Rural,Regular,99,3.62,Morning,Premium,106,351.43931589566165,4.142857142857143,1.8275862068965518,5.864878453944726,383.72,2,0,1,1,0.0,0.01,1,1,1.5,1.92,1.05,0.0,386.58324748522784,384.97256,1.6106827879622188,0.4166457802918028
68,16,Urban,Silver,93,4.44,Morning,Premium,154,510.19578633034166,4.0,2.264705882352941,6.236752660326579,683.7600000000001,2,2,2,1,0.05,0.01,1,1,1.5,2.88,1.05,0.05,561.2153649633759,562.12,0.9046301538115813,0.16119126636360287
45,19,Suburban,Silver,71,3.72,Night,Economy,121,313.92644056486665,2.25,2.688888888888889,5.752339089538825,450.12,3,1,2,0,0.05,0.01,1,1,1.5,2.22,1.05,0.05,345.31908462135334,342.4662,2.8528980979158405,0.8261628809320165
91,61,Suburban,Gold,100,4.88,Night,Economy,101,372.2298219510593,1.467741935483871,1.10989010989011,5.922194374545549,492.88,3,1,0,0,0.1,0.02,1,1,1.5,1.82,1.05,0.1,409.45280414616525,406.89886,2.553939400071499,0.6237445132161804
39,12,Urban,Regular,70,4.02,Morning,Premium,66,314.46800852423786,3.0,1.6923076923076923,5.754057277550751,265.32,2,2,1,1,0.0,0.01,1,1,1.5,1.12,1.05,0.0,345.91480937666165,347.3891,1.4742897444320988,0.4262002390382673
97,9,Rural,Gold,58,4.32,Evening,Premium,142,491.5779538643877,9.7,1.4639175257731958,6.199652730045024,613.44,1,0,0,1,0.1,0.01,1,1,1.5,2.64,1.05,0.1,540.7357492508265,541.88837,1.1526174483922205,0.2131572491719177
42,18,Suburban,Silver,39,3.94,Afternoon,Economy,128,527.1558943563921,2.210526315789474,3.0476190476190474,6.269391494590104,504.32,0,1,2,0,0.05,0.0,1,1,1.5,2.36,1.05,0.05,579.8714837920313,580.5776,0.706091891562437,0.12176696238707853
27,15,Urban,Gold,11,3.77,Evening,Economy,111,432.849396942834,1.6875,4.111111111111111,6.072697462225473,418.47,1,2,0,0,0.1,0.0,1,1,1.5,2.02,1.05,0.1,476.1343366371174,478.2956,2.1612566246013216,0.4539174048790581
67,48,Rural,Regular,94,4.3,Evening,Premium,168,544.6027807887253,1.3673469387755102,2.5074626865671643,6.3018912032697925,722.4,1,0,1,1,0.0,0.01,1,1,1.5,3.16,1.05,0.0,599.0630588675979,612.61053,13.547475800370876,2.2614440332841617
69,51,Urban,Regular,75,3.57,Night,Premium,136,470.18271352951473,1.3269230769230769,1.9710144927536233,6.155245945606521,485.52,3,2,1,1,0.0,0.01,1,1,1.5,2.52,1.05,0.0,517.2009848824663,521.01227,3.8112831839399632,0.7369056315324063
69,47,Urban,Regular,65,4.22,Night,Economy,18,53.5391040086766,1.4375,0.2608695652173913,3.998917949132088,75.96,3,2,1,0,0.0,0.01,1,1,1.5,0.16,1.0,0.0,58.893014409544264,59.83329,0.940275690553392,1.5965827186475445
93,18,Suburban,Gold,34,3.54,Afternoon,Economy,80,352.0685727015968,4.894736842105263,0.8602150537634409,5.866662295012893,283.2,0,1,0,0,0.1,0.0,1,1,1.5,1.4000000000000001,1.05,0.1,387.2754299717565,388.3317,1.0562655848841018,0.2727427311774294
84,74,Suburban,Regular,7,4.4,Afternoon,Premium,101,396.3698341114785,1.12,1.2023809523809523,5.9848674191124385,444.40000000000003,0,1,1,1,0.0,0.0,1,1,1.5,1.82,1.05,0.0,436.00681752262636,435.15494,0.8518797784857384,0.1953822151970205
96,48,Urban,Gold,41,4.39,Morning,Economy,130,367.7829980600229,1.9591836734693877,1.3541666666666667,5.910208389914842,570.6999999999999,2,2,0,0,0.1,0.0,1,1,1.5,2.4,1.05,0.1,404.56129786602526,404.5902,0.028912094912243447,0.007146530096860128
30,13,Suburban,Gold,72,4.18,Night,Premium,113,352.9356730761453,2.142857142857143,3.7666666666666666,5.869115182147533,472.34,3,1,0,1,0.1,0.01,1,1,1.5,2.06,1.05,0.1,388.2292403837599,388.69165,0.46241000686512734,0.11910746506575359
60,48,Suburban,Regular,15,4.06,Morning,Economy,78,339.1055825696459,1.2244897959183674,1.3,5.829256106373129,316.67999999999995,2,1,1,0,0.0,0.0,1,1,1.5,1.36,1.05,0.0,373.0161408266105,372.36972,0.6464203676261491,0.1732955486037869
72,39,Urban,Regular,39,3.77,Night,Premium,115,347.8959667426787,1.8,1.5972222222222223,5.854773788202377,433.55,3,2,1,1,0.0,0.0,1,1,1.5,2.1,1.05,0.0,382.6855634169466,385.2385,2.552931456100282,0.6671094235448835
31,13,Suburban,Regular,82,4.63,Morning,Economy,108,469.2509135918648,2.2142857142857144,3.4838709677419355,6.153266410958338,500.03999999999996,2,1,1,0,0.0,0.01,1,1,1.5,1.96,1.05,0.0,516.1760049510513,517.99054,1.8145345997299955,0.3515340857237382
71,13,Rural,Silver,60,4.3,Night,Premium,62,213.8430201203033,5.071428571428571,0.8732394366197183,5.36990762247105,266.59999999999997,3,0,2,1,0.05,0.01,1,1,1.5,1.04,1.05,0.05,235.22732213233365,236.38332,1.1559939077054082,0.49143692034850944
91,61,Rural,Silver,86,4.44,Morning,Premium,129,567.5392184514062,1.467741935483871,1.4175824175824177,6.34307029665358,572.7600000000001,2,0,2,1,0.05,0.01,1,1,1.5,2.38,1.05,0.05,624.2931402965469,623.9291,0.36406314810938056,0.05831605773154037
91,60,Rural,Gold,2,3.53,Evening,Premium,107,492.179013222281,1.4918032786885247,1.1758241758241759,6.2008722181185565,377.71,1,0,0,1,0.1,0.0,1,1,1.5,1.94,1.05,0.1,541.3969145445092,541.3923,0.004641595290422629,0.0008573368568839591
32,6,Urban,Silver,13,4.75,Afternoon,Economy,53,173.88747446193491,4.571428571428571,1.65625,5.16414276403372,251.75,0,2,2,0,0.05,0.0,1,1,1.5,0.86,1.05,0.05,191.27622190812843,195.25357,3.9773486485121907,2.079374325169672
23,10,Suburban,Gold,47,4.84,Evening,Economy,125,418.10682439062094,2.090909090909091,5.434782608695652,6.0381258382406395,605.0,1,1,0,0,0.1,0.0,1,1,1.5,2.3000000000000003,1.05,0.1,459.9175068296831,459.8821,0.035396233979952285,0.0076962136588247425
61,47,Suburban,Silver,100,4.58,Night,Premium,157,658.3040013013618,1.2708333333333333,2.5737704918032787,6.4911847351154925,719.0600000000001,3,1,2,1,0.05,0.02,1,1,1.5,2.94,1.05,0.05,724.1344014314981,723.6396,0.4948140291543268,0.06833179423269471
57,40,Urban,Regular,78,3.62,Afternoon,Economy,171,764.5953413909641,1.3902439024390243,3.0,6.640653755207698,619.02,0,2,1,0,0.0,0.01,1,1,1.5,3.22,1.05,0.0,841.0548755300606,822.44635,18.60852543240435,2.212522152098178
89,70,Suburban,Gold,86,4.51,Afternoon,Economy,90,384.2092919756728,1.2535211267605635,1.0112359550561798,5.953786802103623,405.9,0,1,0,0,0.1,0.01,1,1,1.5,1.6,1.05,0.1,422.6302211732401,425.11426,2.484036639259898,0.587756510257147
64,45,Rural,Gold,22,3.96,Night,Premium,118,404.6018875393623,1.391304347826087,1.84375,6.005372105962797,467.28,3,0,0,1,0.1,0.0,1,1,1.5,2.16,1.05,0.1,445.06207629329856,446.70746,1.64538220279519,0.36969723785471975
91,29,Urban,Regular,82,3.73,Afternoon,Premium,90,446.81702579708536,3.033333333333333,0.989010989010989,6.104384724426881,335.7,0,2,1,1,0.0,0.01,1,1,1.5,1.6,1.05,0.0,491.49872837679396,489.6131,1.885630232262713,0.3836490561206796
91,53,Suburban,Gold,67,4.56,Night,Economy,50,158.1067231747087,1.6851851851851851,0.5494505494505495,5.069575191991512,227.99999999999997,3,1,0,0,0.1,0.01,1,1,1.5,0.8,1.05,0.1,173.91739549217957,173.28494,0.6324528652264405,0.3636512974660316
69,37,Suburban,Regular,47,4.39,Evening,Premium,60,284.2362895344896,1.8157894736842106,0.8695652173913043,5.653317922852558,263.4,1,1,1,1,0.0,0.0,1,1,1.5,1.0,1.05,0.0,312.65991848793857,313.21548,0.5555661312020561,0.17769023093488975
71,61,Suburban,Regular,79,3.85,Afternoon,Economy,147,591.2989763287625,1.1451612903225807,2.0704225352112675,6.384011534982865,565.95,0,1,1,0,0.0,0.01,1,1,1.5,2.74,1.05,0.0,650.4288739616388,650.69385,0.2649736946111716,0.04073830440479481
38,7,Rural,Silver,28,3.85,Evening,Economy,12,36.00027803358747,4.75,0.3157894736842105,3.6109254270372744,46.2,1,0,2,0,0.05,0.0,1,1,1.5,0.04,1.0,0.05,39.60030583694622,44.033604,4.433297831266671,11.195110082029975
100,32,Suburban,Regular,67,3.94,Evening,Premium,162,581.1370845965885,3.0303030303030303,1.62,6.366705960540085,638.28,1,1,1,1,0.0,0.01,1,1,1.5,3.04,1.05,0.0,639.2507930562474,638.2539,0.996886806247403,0.155946119594362
65,51,Suburban,Gold,97,4.81,Night,Premium,144,588.1367698544636,1.25,2.2153846153846155,6.3786583635793805,692.64,3,1,0,1,0.1,0.01,1,1,1.5,2.68,1.05,0.1,646.95044683991,647.16846,0.21801019133999944,0.033698128257719055
73,38,Urban,Regular,91,4.23,Evening,Premium,86,400.2673330229722,1.8717948717948718,1.178082191780822,5.994627871076277,363.78000000000003,1,2,1,1,0.0,0.01,1,1,1.5,1.52,1.05,0.0,440.29406632526945,437.47415,2.81991471394133,0.6404616663305437
56,25,Suburban,Regular,87,3.73,Evening,Premium,172,575.4102708388258,2.1538461538461537,3.0714285714285716,6.356819682909752,641.56,1,1,1,1,0.0,0.01,1,1,1.5,3.24,1.05,0.0,632.9512979227085,635.7813,2.830013112447773,0.44711388091558263
75,55,Rural,Silver,80,4.7,Morning,Economy,69,190.9788526811355,1.3392857142857142,0.92,5.2573852236759215,324.3,2,0,2,0,0.05,0.01,1,1,1.5,1.18,1.05,0.05,210.07673794924906,212.29309,2.2163528710634353,1.0550206047082034
97,21,Urban,Regular,43,3.79,Afternoon,Premium,106,398.1593839328215,4.409090909090909,1.092783505154639,5.9893607956058155,401.74,0,2,1,1,0.0,0.0,1,1,1.5,1.92,1.05,0.0,437.9753223261037,441.97574,4.000416199286917,0.9133884936805465
94,71,Rural,Regular,48,4.73,Night,Premium,169,770.8733244527833,1.3055555555555556,1.797872340425532,6.648820449064555,799.3700000000001,3,0,1,1,0.0,0.0,1,1,1.5,3.18,1.05,0.0,847.9606568980618,849.0985,1.1378538441257433,0.134187103478143
53,22,Urban,Silver,28,4.99,Afternoon,Premium,64,211.0820229741896,2.3043478260869565,1.2075471698113207,5.356973100666838,319.36,0,2,2,1,0.05,0.0,1,1,1.5,1.08,1.05,0.05,232.1902252716086,235.38998,3.199758859250778,1.3780764696307968
81,8,Rural,Silver,78,4.8,Afternoon,Premium,141,618.4288567281086,9.0,1.7407407407407407,6.428797854649109,676.8,0,0,2,1,0.05,0.01,1,1,1.5,2.62,1.05,0.05,680.2717424009195,680.63934,0.36760086079925713,0.054037355645828206
47,34,Rural,Silver,87,3.53,Morning,Premium,170,739.2271199769044,1.3428571428571427,3.617021276595745,6.606957057995957,600.1,2,0,2,1,0.05,0.01,1,1,1.5,3.2,1.05,0.05,813.1498319745949,812.22766,0.9221708417824175,0.11340724741258125
80,48,Suburban,Regular,13,4.44,Night,Economy,35,128.7410738814351,1.6326530612244898,0.4375,4.8655407249314395,155.4,3,1,1,0,0.0,0.0,1,1,1.5,0.5,1.05,0.0,141.61518126957864,142.80655,1.1913678026869832,0.8412712479032143
75,55,Rural,Gold,54,4.73,Night,Premium,145,584.4917299915722,1.3392857142857142,1.9333333333333333,6.372452058243862,685.85,3,0,0,1,0.1,0.01,1,1,1.5,2.7,1.05,0.1,642.9409029907296,644.6463,1.705398278801681,0.2652496163906795
89,12,Urban,Silver,42,4.73,Afternoon,Economy,102,328.31398217312767,6.846153846153846,1.146067415730337,5.797011648769785,482.46000000000004,0,2,2,0,0.05,0.0,1,1,1.5,1.84,1.05,0.05,361.1453803904405,362.04214,0.8967643849501314,0.248311188137205
30,13,Rural,Gold,8,4.1,Afternoon,Economy,94,274.6803754439265,2.142857142857143,3.1333333333333333,5.619242134661769,385.4,0,0,0,0,0.1,0.0,1,1,1.5,1.68,1.05,0.1,302.1484129883192,306.66547,4.517053320274556,1.4949783371687546
64,5,Rural,Gold,91,4.34,Evening,Premium,21,108.2430435427408,10.666666666666666,0.328125,4.693575157282394,91.14,1,0,0,1,0.1,0.01,1,1,1.5,0.22,1.0,0.1,119.0673478970149,121.791214,2.7238660922429148,2.2876683997353098
55,29,Suburban,Gold,92,4.85,Morning,Economy,44,181.78093960037765,1.8333333333333333,0.8,5.208288384439102,213.39999999999998,2,1,0,0,0.1,0.01,1,1,1.5,0.68,1.05,0.1,199.95903356041543,197.20935,2.7496829744779347,1.3751231567375766
94,76,Suburban,Gold,26,4.7,Morning,Premium,94,405.317954516569,1.2207792207792207,1.0,6.007135992311606,441.8,2,1,0,1,0.1,0.0,1,1,1.5,1.68,1.05,0.1,445.8497499682259,446.47263,0.6228757641959533,0.13970530750333343
53,28,Urban,Gold,6,3.67,Evening,Economy,178,775.7916851510323,1.8275862068965518,3.358490566037736,6.655172212943298,653.26,1,2,0,0,0.1,0.0,1,1,1.5,3.36,1.05,0.1,853.3708536661356,852.38196,0.9888956583231447,0.11588111476678467
29,7,Suburban,Regular,68,3.98,Morning,Economy,114,289.1296809487768,3.625,3.9310344827586206,5.670327998712707,453.71999999999997,2,1,1,0,0.0,0.01,1,1,1.5,2.08,1.05,0.0,318.04264904365454,325.68344,7.64079211845484,2.40244260995514
29,17,Urban,Silver,76,3.61,Morning,Economy,166,674.132847635612,1.6111111111111112,5.724137931034483,6.514909482819742,599.26,2,2,2,0,0.05,0.01,1,1,1.5,3.12,1.05,0.05,741.5461323991733,738.6545,2.8916524187045525,0.38994909316686716
75,42,Suburban,Silver,38,4.25,Afternoon,Economy,146,479.11995337350106,1.744186046511628,1.9466666666666668,6.174035975542878,620.5,0,1,2,0,0.05,0.0,1,1,1.5,2.72,1.05,0.05,527.0319487108512,529.6368,2.604831074305025,0.4942453831644521
74,53,Suburban,Regular,60,3.93,Night,Economy,162,676.4404324115253,1.3703703703703705,2.189189189189189,6.518321626248619,636.6600000000001,3,1,1,0,0.0,0.01,1,1,1.5,3.04,1.05,0.0,744.084475652678,744.7598,0.675351007478298,0.09076267945059734
89,75,Urban,Silver,10,4.91,Evening,Economy,16,54.44953818628992,1.1710526315789473,0.1797752808988764,4.015473385290818,78.56,1,2,2,0,0.05,0.0,1,1,1.5,0.12,1.0,0.05,59.89449200491892,59.817844,0.07664761404977583,0.1279710562425023
29,13,Suburban,Gold,44,4.29,Evening,Premium,87,267.7404170012178,2.0714285714285716,3.0,5.593745921136235,373.23,1,1,0,1,0.1,0.0,1,1,1.5,1.54,1.05,0.1,294.5144587013396,305.49847,10.984015419754144,3.729533506839738
40,20,Rural,Silver,45,4.42,Evening,Premium,130,445.4842486108808,1.9047619047619047,3.25,6.101404122227057,574.6,1,0,2,1,0.05,0.0,1,1,1.5,2.4,1.05,0.05,490.0326734719689,489.9677,0.06496106962515569,0.01325647719873349
79,11,Urban,Regular,1,4.35,Night,Premium,45,210.25675967194184,6.583333333333333,0.569620253164557,5.353074264172406,195.74999999999997,3,2,1,1,0.0,0.0,1,1,1.5,0.7000000000000001,1.05,0.0,231.28243563913603,232.20815,0.9257095024655371,0.4002506718278847
